email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch4026@batch.com.tw,測四零二六,275849,2718,20250626 16:41:24,500.81,367.79,
batch0158@batch.com.tw,測零一五八,271981,2717,20250626 16:41:24,471.00,416.44,
batch2145@batch.com.tw,測二一四五,273968,2719,20250626 16:41:24,422.55,526.44,
batch4778@batch.com.tw,測四七七八,276601,2720,20250626 16:41:24,392.90,441.33,
batch4928@batch.com.tw,測四九二八,276751,2721,20250626 16:41:24,335.64,548.37,
batch3357@batch.com.tw,測三三五七,275180,2722,20250626 16:41:24,478.67,285.17,
batch1577@batch.com.tw,測一五七七,273400,2723,20250626 16:41:24,435.13,391.99,
batch4611@batch.com.tw,測四六一一,276434,2724,20250626 16:41:24,444.86,298.37,
batch4043@batch.com.tw,測四零四三,275866,2725,20250626 16:41:24,374.12,313.01,
batch0592@batch.com.tw,測零五九二,272415,2726,20250626 16:41:24,427.68,386.97,
batch3727@batch.com.tw,測三七二七,275550,2727,20250626 16:41:24,475.14,382.49,
batch3911@batch.com.tw,測三九一一,275734,2728,20250626 16:41:25,470.86,361.53,
batch3878@batch.com.tw,測三八七八,275701,2729,20250626 16:41:25,467.86,396.57,
batch3473@batch.com.tw,測三四七三,275296,2730,20250626 16:41:25,425.11,365.57,
batch3059@batch.com.tw,測三零五九,274882,2731,20250626 16:41:25,518.49,290.25,
batch2627@batch.com.tw,測二六二七,274450,2732,20250626 16:41:25,525.98,396.09,
batch2845@batch.com.tw,測二八四五,274668,2733,20250626 16:41:25,500.32,326.95,
batch0325@batch.com.tw,測零三二五,272148,2734,20250626 16:41:25,539.82,261.08,
batch4994@batch.com.tw,測四九九四,276817,2735,20250626 16:41:25,544.36,297.28,
batch2510@batch.com.tw,測二五一零,274333,2736,20250626 16:41:26,280.69,228.29,
batch4211@batch.com.tw,測四二一一,276034,2737,20250626 16:41:26,353.03,405.38,
batch2445@batch.com.tw,測二四四五,274268,2738,20250626 16:41:26,348.70,455.75,
batch3794@batch.com.tw,測三七九四,275617,2739,20250626 16:41:25,818.63,343.13,
batch2462@batch.com.tw,測二四六二,274285,2740,20250626 16:41:26,402.56,486.38,
batch1695@batch.com.tw,測一六九五,273518,2741,20250626 16:41:26,395.18,440.88,
batch0258@batch.com.tw,測零二五八,272081,2743,20250626 16:41:26,358.29,263.46,
batch0392@batch.com.tw,測零三九二,272215,2742,20250626 16:41:26,326.40,397.76,
batch0675@batch.com.tw,測零六七五,272498,2744,20250626 16:41:26,360.43,491.80,
batch3307@batch.com.tw,測三三零七,275130,2745,20250626 16:41:26,414.63,377.25,
batch2162@batch.com.tw,測二一六二,273985,2746,20250626 16:41:26,357.72,349.78,
batch1026@batch.com.tw,測一零二六,272849,2747,20250626 16:41:26,357.74,361.15,
batch0642@batch.com.tw,測零六四二,272465,2748,20250626 16:41:27,299.76,396.35,
batch1778@batch.com.tw,測一七七八,273601,2749,20250626 16:41:27,272.87,474.50,
batch2610@batch.com.tw,測二六一零,274433,2750,20250626 16:41:27,291.74,371.86,
batch3861@batch.com.tw,測三八六一,275684,2751,20250626 16:41:27,449.49,383.13,
batch0542@batch.com.tw,測零五四二,272365,2752,20250626 16:41:27,342.13,335.00,
batch3092@batch.com.tw,測三零九二,274915,2753,20250626 16:41:27,341.03,375.15,
batch1243@batch.com.tw,測一二四三,273066,2754,20250626 16:41:26,414.73,1209.42,
batch4228@batch.com.tw,測四二二八,276051,2755,20250626 16:41:27,276.97,430.83,
batch0909@batch.com.tw,測零九零九,272732,2756,20250626 16:41:27,272.30,418.26,
batch1477@batch.com.tw,測一四七七,273300,2757,20250626 16:41:28,501.53,238.95,
batch1377@batch.com.tw,測一三七七,273200,2758,20250626 16:41:28,509.52,251.87,
batch1628@batch.com.tw,測一六二八,273451,2759,20250626 16:41:28,324.57,352.97,
batch1076@batch.com.tw,測一零七六,272899,2760,20250626 16:41:27,506.00,952.75,
batch4561@batch.com.tw,測四五六一,276384,2761,20250626 16:41:28,536.23,344.98,
batch4429@batch.com.tw,測四四二九,276252,2762,20250626 16:41:27,268.81,1493.29,
batch2345@batch.com.tw,測二三四五,274168,2763,20250626 16:41:28,442.43,436.00,
batch2328@batch.com.tw,測二三二八,274151,2764,20250626 16:41:28,410.92,507.75,
batch1510@batch.com.tw,測一五一零,273333,2765,20250626 16:41:28,391.00,474.68,
batch0493@batch.com.tw,測零四九三,272316,2766,20250626 16:41:28,421.87,558.18,
batch1293@batch.com.tw,測一二九三,273116,2769,20250626 16:41:29,366.94,414.98,
batch2945@batch.com.tw,測二九四五,274768,2768,20250626 16:41:28,297.95,566.69,
batch4462@batch.com.tw,測四四六二,276285,2770,20250626 16:41:29,457.15,397.05,
batch3257@batch.com.tw,測三二五七,275080,2772,20250626 16:41:29,390.52,424.40,
batch2895@batch.com.tw,測二八九五,274718,2771,20250626 16:41:29,396.18,439.76,
batch1210@batch.com.tw,測一二一零,273033,2767,20250626 16:41:28,352.24,1059.40,
batch3677@batch.com.tw,測三六七七,275500,2774,20250626 16:41:29,354.57,462.41,
batch0809@batch.com.tw,測零八零九,272632,2775,20250626 16:41:29,399.08,361.53,
batch3526@batch.com.tw,測三五二六,275349,2776,20250626 16:41:29,384.88,399.47,
batch3694@batch.com.tw,測三六九四,275517,2777,20250626 16:41:29,420.08,1114.68,
batch4161@batch.com.tw,測四一六一,275984,2773,20250626 16:41:29,253.53,881.74,
batch4144@batch.com.tw,測四一四四,275967,2778,20250626 16:41:29,566.18,288.86,
batch0275@batch.com.tw,測零二七五,272098,2779,20250626 16:41:30,595.83,261.74,
batch0108@batch.com.tw,測零一零八,271931,2780,20250626 16:41:30,553.03,292.31,
batch3543@batch.com.tw,測三五四三,275366,2781,20250626 16:41:30,415.87,298.97,
batch0859@batch.com.tw,測零八五九,272682,2782,20250626 16:41:30,487.71,295.80,
batch1093@batch.com.tw,測一零九三,272916,2783,20250626 16:41:30,499.72,304.83,
batch0225@batch.com.tw,測零二二五,272048,2784,20250626 16:41:30,374.47,289.24,
batch3744@batch.com.tw,測三七四四,275567,2785,20250626 16:41:30,532.35,399.25,
batch4412@batch.com.tw,測四四一二,276235,2786,20250626 16:41:30,443.78,326.19,
batch3979@batch.com.tw,測三九七九,275802,2787,20250626 16:41:30,518.86,325.77,
batch2929@batch.com.tw,測二九二九,274752,2788,20250626 16:41:31,366.48,281.79,
batch2560@batch.com.tw,測二五六零,274383,2789,20250626 16:41:31,349.54,369.05,
batch1845@batch.com.tw,測一八四五,273668,2790,20250626 16:41:31,257.77,378.29,
batch0876@batch.com.tw,測零八七六,272699,2791,20250626 16:41:30,835.70,273.38,
batch3510@batch.com.tw,測三五一零,275333,2794,20250626 16:41:31,288.72,528.28,
batch3490@batch.com.tw,測三四九零,275313,2795,20250626 16:41:31,285.78,553.89,
batch3440@batch.com.tw,測三四四零,275263,2796,20250626 16:41:31,316.21,454.37,
batch0125@batch.com.tw,測零一二五,271948,2793,20250626 16:41:30,868.55,778.36,
batch2795@batch.com.tw,測二七九五,274618,2797,20250626 16:41:31,339.53,484.52,
batch1828@batch.com.tw,測一八二八,273651,2792,20250626 16:41:31,251.28,1058.16,
batch2262@batch.com.tw,測二二六二,274085,2798,20250626 16:41:32,345.70,358.07,
batch4578@batch.com.tw,測四五七八,276401,2800,20250626 16:41:30,469.15,1417.45,
batch3457@batch.com.tw,測三四五七,275280,2799,20250626 16:41:32,406.59,422.69,
batch1895@batch.com.tw,測一八九五,273718,2801,20250626 16:41:32,412.31,370.87,
batch3207@batch.com.tw,測三二零七,275030,2802,20250626 16:41:32,348.34,363.72,
batch2812@batch.com.tw,測二八一二,274635,2803,20250626 16:41:32,284.73,302.10,
batch0175@batch.com.tw,測零一七五,271998,2804,20250626 16:41:32,445.87,539.04,
batch3026@batch.com.tw,測三零二六,274849,2805,20250626 16:41:32,407.07,536.20,
batch4194@batch.com.tw,測四一九四,276017,2806,20250626 16:41:32,290.69,387.02,
batch2278@batch.com.tw,測二二七八,274101,2807,20250626 16:41:32,398.86,293.48,
batch2644@batch.com.tw,測二六四四,274467,2808,20250626 16:41:32,536.24,272.91,
batch4544@batch.com.tw,測四五四四,276367,2809,20250626 16:41:33,443.09,241.70,
batch1360@batch.com.tw,測一三六零,273183,2810,20250626 16:41:33,474.89,268.31,
batch2112@batch.com.tw,測二一一二,273935,2811,20250626 16:41:33,537.42,305.56,
batch3593@batch.com.tw,測三五九三,275416,2812,20250626 16:41:33,414.45,295.12,
batch3224@batch.com.tw,測三二二四,275047,2813,20250626 16:41:33,474.07,413.99,
batch4661@batch.com.tw,測四六六一,276484,2814,20250626 16:41:32,934.77,472.65,
batch2912@batch.com.tw,測二九一二,274735,2815,20250626 16:41:33,395.66,588.14,
batch0742@batch.com.tw,測零七四二,272565,2816,20250626 16:41:33,424.86,639.03,
batch0426@batch.com.tw,測零四二六,272249,2817,20250626 16:41:33,300.78,496.62,
batch0977@batch.com.tw,測零九七七,272800,2818,20250626 16:41:33,304.42,556.00,
batch0559@batch.com.tw,測零五五九,272382,2819,20250626 16:41:33,314.14,525.92,
batch3341@batch.com.tw,測三三四一,275164,2820,20250626 16:41:33,215.51,455.16,
batch2879@batch.com.tw,測二八七九,274702,2821,20250626 16:41:33,452.33,346.38,
batch1010@batch.com.tw,測一零一零,272833,2822,20250626 16:41:34,275.45,302.53,
batch1996@batch.com.tw,測一九九六,273819,2823,20250626 16:41:34,244.57,340.07,
batch1443@batch.com.tw,測一四四三,273266,2824,20250626 16:41:34,310.43,323.20,
batch3125@batch.com.tw,測三一二五,274948,2825,20250626 16:41:34,297.28,349.05,
batch1795@batch.com.tw,測一七九五,273618,2826,20250626 16:41:34,342.10,323.26,
batch3324@batch.com.tw,測三三二四,275147,2827,20250626 16:41:34,453.50,225.74,
batch1762@batch.com.tw,測一七六二,273585,2828,20250626 16:41:34,471.39,229.37,
batch2577@batch.com.tw,測二五七七,274400,2829,20250626 16:41:34,500.03,295.30,
batch1460@batch.com.tw,測一四六零,273283,2830,20250626 16:41:34,495.15,302.37,
batch3811@batch.com.tw,測三八一一,275634,2831,20250626 16:41:35,500.00,274.61,
batch2212@batch.com.tw,測二二一二,274035,2832,20250626 16:41:34,653.70,502.03,
batch2395@batch.com.tw,測二三九五,274218,2833,20250626 16:41:34,659.40,513.78,
batch1177@batch.com.tw,測一一七七,273000,2834,20250626 16:41:35,347.67,367.85,
batch0026@batch.com.tw,測零零二六,271849,2835,20250626 16:41:35,435.68,361.70,
batch0692@batch.com.tw,測零六九二,272515,2836,20250626 16:41:35,436.13,359.05,
batch3274@batch.com.tw,測三二七四,275097,2837,20250626 16:41:35,349.90,339.97,
batch1645@batch.com.tw,測一六四五,273468,2838,20250626 16:41:35,333.63,426.14,
batch1043@batch.com.tw,測一零四三,272866,2839,20250626 16:41:35,306.12,386.81,
batch4362@batch.com.tw,測四三六二,276185,2840,20250626 16:41:35,347.67,490.86,
batch0609@batch.com.tw,測零六零九,272432,2841,20250626 16:41:35,360.10,521.20,
batch4094@batch.com.tw,測四零九四,275917,2842,20250626 16:41:35,348.11,523.49,
batch1227@batch.com.tw,測一二二七,273050,2843,20250626 16:41:36,270.49,448.75,
batch3158@batch.com.tw,測三一五八,274981,2844,20250626 16:41:36,226.01,396.72,
batch3407@batch.com.tw,測三四零七,275230,2845,20250626 16:41:36,228.91,407.16,
batch1929@batch.com.tw,測一九二九,273752,2846,20250626 16:41:36,277.02,386.60,
batch4245@batch.com.tw,測四二四五,276068,2847,20250626 16:41:36,310.44,369.71,
batch4978@batch.com.tw,測四九七八,276801,2848,20250626 16:41:36,355.07,322.18,
batch0342@batch.com.tw,測零三四二,272165,2849,20250626 16:41:36,351.63,305.62,
batch4060@batch.com.tw,測四零六零,275883,2850,20250626 16:41:36,500.30,387.10,
batch4379@batch.com.tw,測四三七九,276202,2851,20250626 16:41:36,357.63,380.75,
batch4010@batch.com.tw,測四零一零,275833,2852,20250626 16:41:36,382.87,360.21,
batch2495@batch.com.tw,測二四九五,274318,2853,20250626 16:41:36,418.74,420.75,
batch2295@batch.com.tw,測二二九五,274118,2854,20250626 16:41:37,442.09,256.02,
batch0943@batch.com.tw,測零九四三,272766,2855,20250626 16:41:37,533.97,259.55,
batch1127@batch.com.tw,測一一二七,272950,2856,20250626 16:41:37,521.53,253.72,
batch2762@batch.com.tw,測二七六二,274585,2857,20250626 16:41:37,393.60,313.92,
batch3828@batch.com.tw,測三八二八,275651,2858,20250626 16:41:37,505.38,327.61,
batch0960@batch.com.tw,測零九六零,272783,2859,20250626 16:41:37,402.77,348.91,
batch0075@batch.com.tw,測零零七五,271898,2860,20250626 16:41:37,409.85,354.79,
batch1310@batch.com.tw,測一三一零,273133,2861,20250626 16:41:37,357.58,280.20,
batch1712@batch.com.tw,測一七一二,273535,2862,20250626 16:41:38,293.54,266.63,
batch4678@batch.com.tw,測四六七八,276501,2863,20250626 16:41:38,291.90,321.18,
batch3391@batch.com.tw,測三三九一,275214,2864,20250626 16:41:38,410.43,321.39,
batch4527@batch.com.tw,測四五二七,276350,2865,20250626 16:41:38,370.11,268.44,
batch1277@batch.com.tw,測一二七七,273100,2866,20250626 16:41:38,376.13,277.27,
batch0192@batch.com.tw,測零一九二,272015,2867,20250626 16:41:38,487.73,320.69,
batch3043@batch.com.tw,測三零四三,274866,2868,20250626 16:41:38,420.58,357.14,
batch0142@batch.com.tw,測零一四二,271965,2869,20250626 16:41:38,448.29,374.15,
batch2862@batch.com.tw,測二八六二,274685,2870,20250626 16:41:38,253.22,377.28,
batch1110@batch.com.tw,測一一一零,272933,2871,20250626 16:41:38,253.52,393.99,
batch4595@batch.com.tw,測四五九五,276418,2872,20250626 16:41:38,255.36,402.63,
batch2229@batch.com.tw,測二二二九,274052,2873,20250626 16:41:38,344.37,349.02,
batch1662@batch.com.tw,測一六六二,273485,2874,20250626 16:41:38,327.04,377.76,
batch0409@batch.com.tw,測零四零九,272232,2875,20250626 16:41:39,286.82,395.80,
batch4745@batch.com.tw,測四七四五,276568,2876,20250626 16:41:39,379.98,371.48,
batch4479@batch.com.tw,測四四七九,276302,2877,20250626 16:41:39,252.81,598.79,
batch1560@batch.com.tw,測一五六零,273383,2878,20250626 16:41:39,244.79,391.43,
batch3845@batch.com.tw,測三八四五,275668,2879,20250626 16:41:39,407.47,475.23,
batch0376@batch.com.tw,測零三七六,272199,2880,20250626 16:41:39,275.60,434.32,
batch0010@batch.com.tw,測零零一零,271833,2881,20250626 16:41:39,373.44,383.32,
batch1494@batch.com.tw,測一四九四,273317,2882,20250626 16:41:39,379.77,344.00,
batch4795@batch.com.tw,測四七九五,276618,2883,20250626 16:41:39,310.77,341.33,
batch1946@batch.com.tw,測一九四六,273769,2884,20250626 16:41:39,407.98,363.44,
batch0626@batch.com.tw,測零六二六,272449,2885,20250626 16:41:40,384.50,389.72,
batch1260@batch.com.tw,測一二六零,273083,2886,20250626 16:41:40,352.06,349.10,
batch3929@batch.com.tw,測三九二九,275752,2887,20250626 16:41:39,380.45,1379.18,
batch1327@batch.com.tw,測一三二七,273150,2888,20250626 16:41:40,399.31,448.17,
batch4312@batch.com.tw,測四三一二,276135,2889,20250626 16:41:40,404.21,379.90,
batch1963@batch.com.tw,測一九六三,273786,2891,20250626 16:41:40,474.13,461.29,
batch4712@batch.com.tw,測四七一二,276535,2892,20250626 16:41:40,486.30,334.35,
batch2179@batch.com.tw,測二一七九,274002,2893,20250626 16:41:40,431.75,314.10,
batch0893@batch.com.tw,測零八九三,272716,2894,20250626 16:41:40,367.85,416.58,
batch2028@batch.com.tw,測二零二八,273851,2895,20250626 16:41:40,424.64,354.68,
batch4695@batch.com.tw,測四六九五,276518,2896,20250626 16:41:41,399.65,263.10,
batch3778@batch.com.tw,測三七七八,275601,2897,20250626 16:41:40,443.31,329.67,
batch4077@batch.com.tw,測四零七七,275900,2890,20250626 16:41:40,475.61,859.94,
batch4862@batch.com.tw,測四八六二,276685,2898,20250626 16:41:41,310.12,337.22,
batch1543@batch.com.tw,測一五四三,273366,2899,20250626 16:41:41,361.44,504.17,
batch3644@batch.com.tw,測三六四四,275467,2900,20250626 16:41:41,349.74,525.20,
batch3610@batch.com.tw,測三六一零,275433,2901,20250626 16:41:41,367.22,343.65,
batch2096@batch.com.tw,測二零九六,273919,2902,20250626 16:41:41,351.76,342.82,
batch1729@batch.com.tw,測一七二九,273552,2903,20250626 16:41:41,412.02,447.85,
batch2661@batch.com.tw,測二六六一,274484,2904,20250626 16:41:41,373.10,475.90,
batch1410@batch.com.tw,測一四一零,273233,2905,20250626 16:41:41,377.26,452.70,
batch3241@batch.com.tw,測三二四一,275064,2906,20250626 16:41:41,434.82,309.47,
batch2978@batch.com.tw,測二九七八,274801,2907,20250626 16:41:42,316.12,265.71,
batch2379@batch.com.tw,測二三七九,274202,2908,20250626 16:41:42,332.11,249.61,
batch3560@batch.com.tw,測三五六零,275383,2909,20250626 16:41:42,426.39,351.01,
batch1344@batch.com.tw,測一三四四,273167,2910,20250626 16:41:42,422.63,367.15,
batch2011@batch.com.tw,測二零一一,273834,2911,20250626 16:41:42,275.45,413.56,
batch4496@batch.com.tw,測四四九六,276319,2912,20250626 16:41:42,503.43,225.26,
batch3291@batch.com.tw,測三二九一,275114,2913,20250626 16:41:42,471.79,321.48,
batch3946@batch.com.tw,測三九四六,275769,2914,20250626 16:41:42,353.92,373.67,
batch3761@batch.com.tw,測三七六一,275584,2915,20250626 16:41:42,292.98,373.16,
batch3424@batch.com.tw,測三四二四,275247,2916,20250626 16:41:42,470.46,341.49,
batch0826@batch.com.tw,測零八二六,272649,2917,20250626 16:41:43,444.28,277.94,
batch2312@batch.com.tw,測二三一二,274135,2918,20250626 16:41:43,396.74,283.81,
batch3963@batch.com.tw,測三九六三,275786,2919,20250626 16:41:43,326.23,296.99,
batch2712@batch.com.tw,測二七一二,274535,2920,20250626 16:41:43,260.03,345.93,
batch4178@batch.com.tw,測四一七八,276001,2921,20250626 16:41:43,237.42,338.31,
batch0526@batch.com.tw,測零五二六,272349,2922,20250626 16:41:43,321.83,308.59,
batch4396@batch.com.tw,測四三九六,276219,2923,20250626 16:41:43,378.97,371.85,
batch2129@batch.com.tw,測二一二九,273952,2924,20250626 16:41:42,333.78,1324.95,
batch2695@batch.com.tw,測二六九五,274518,2925,20250626 16:41:43,427.92,413.75,
batch2779@batch.com.tw,測二七七九,274602,2926,20250626 16:41:43,423.02,408.03,
batch2079@batch.com.tw,測二零七九,273902,2927,20250626 16:41:43,391.23,418.42,
batch2362@batch.com.tw,測二三六二,274185,2928,20250626 16:41:43,255.35,461.95,
batch2544@batch.com.tw,測二五四四,274367,2929,20250626 16:41:44,242.79,425.10,
batch4645@batch.com.tw,測四六四五,276468,2930,20250626 16:41:44,292.34,469.08,
batch4111@batch.com.tw,測四一一一,275934,2931,20250626 16:41:44,369.36,586.54,
batch2594@batch.com.tw,測二五九四,274417,2932,20250626 16:41:44,379.32,600.82,
batch4729@batch.com.tw,測四七二九,276552,2933,20250626 16:41:44,308.41,673.08,
batch0659@batch.com.tw,測零六五九,272482,2934,20250626 16:41:44,334.62,678.73,
batch1912@batch.com.tw,測一九一二,273735,2935,20250626 16:41:44,283.58,591.58,
batch0477@batch.com.tw,測零四七七,272300,2936,20250626 16:41:44,280.71,667.98,
batch0242@batch.com.tw,測零二四二,272065,2937,20250626 16:41:44,298.11,686.88,
batch1879@batch.com.tw,測一八七九,273702,2938,20250626 16:41:44,227.99,674.08,
batch0059@batch.com.tw,測零零五九,271882,2939,20250626 16:41:44,305.70,683.75,
batch4846@batch.com.tw,測四八四六,276669,2940,20250626 16:41:44,280.77,677.85,
batch0510@batch.com.tw,測零五一零,272333,2941,20250626 16:41:45,427.88,615.13,
batch3996@batch.com.tw,測三九九六,275819,2942,20250626 16:41:45,448.83,443.41,
batch0292@batch.com.tw,測零二九二,272115,2943,20250626 16:41:45,428.74,513.42,
batch4262@batch.com.tw,測四二六二,276085,2944,20250626 16:41:45,483.68,416.09,
batch0443@batch.com.tw,測零四四三,272266,2945,20250626 16:41:45,589.06,390.38,
batch2829@batch.com.tw,測二八二九,274652,2946,20250626 16:41:45,637.57,315.66,
batch1812@batch.com.tw,測一八一二,273635,2947,20250626 16:41:45,626.95,321.82,
batch2962@batch.com.tw,測二九六二,274785,2948,20250626 16:41:45,585.93,308.93,
batch2678@batch.com.tw,測二六七八,274501,2949,20250626 16:41:46,556.25,332.93,
batch0709@batch.com.tw,測零七零九,272532,2950,20250626 16:41:46,681.69,305.73,
batch4027@batch.com.tw,測四零二七,275850,2953,20250626 16:41:46,687.95,312.18,
batch3627@batch.com.tw,測三六二七,275450,2952,20250626 16:41:46,425.38,404.94,
batch4279@batch.com.tw,測四二七九,276102,2954,20250626 16:41:46,424.92,512.72,
batch0927@batch.com.tw,測零九二七,272750,2955,20250626 16:41:45,1233.91,548.58,
batch0576@batch.com.tw,測零五七六,272399,2956,20250626 16:41:46,439.32,540.77,
batch1194@batch.com.tw,測一一九四,273017,2957,20250626 16:41:46,630.92,372.28,
batch1144@batch.com.tw,測一一四四,272967,2958,20250626 16:41:46,339.28,402.41,
batch1394@batch.com.tw,測一三九四,273217,2951,20250626 16:41:46,459.71,859.75,
batch2045@batch.com.tw,測二零四五,273868,2959,20250626 16:41:46,405.45,538.63,
batch1612@batch.com.tw,測一六一二,273435,2960,20250626 16:41:47,387.59,373.92,
batch0092@batch.com.tw,測零零九二,271915,2961,20250626 16:41:47,369.24,414.30,
batch2729@batch.com.tw,測二七二九,274552,2962,20250626 16:41:47,281.49,259.04,
batch1161@batch.com.tw,測一一六一,272984,2963,20250626 16:41:47,296.52,278.70,
batch2412@batch.com.tw,測二四一二,274235,2964,20250626 16:41:47,303.34,401.37,
batch1862@batch.com.tw,測一八六二,273685,2965,20250626 16:41:46,446.95,1343.78,
batch2479@batch.com.tw,測二四七九,274302,2966,20250626 16:41:47,328.93,499.04,
batch3375@batch.com.tw,測三三七五,275198,2967,20250626 16:41:47,292.73,465.83,
batch0843@batch.com.tw,測零八四三,272666,2968,20250626 16:41:47,269.36,370.55,
batch2062@batch.com.tw,測二零六二,273885,2969,20250626 16:41:47,398.38,353.27,
batch3010@batch.com.tw,測三零一零,274833,2970,20250626 16:41:48,373.76,446.52,
batch0994@batch.com.tw,測零九九四,272817,2971,20250626 16:41:48,499.88,406.65,
batch2246@batch.com.tw,測二二四六,274069,2972,20250626 16:41:47,305.35,1243.67,
batch0759@batch.com.tw,測零七五九,272582,2973,20250626 16:41:48,370.13,458.06,
batch4296@batch.com.tw,測四二九六,276119,2974,20250626 16:41:48,413.76,496.91,
batch4945@batch.com.tw,測四九四五,276768,2975,20250626 16:41:48,367.29,471.86,
batch4829@batch.com.tw,測四八二九,276652,2976,20250626 16:41:48,533.31,258.18,
batch4812@batch.com.tw,測四八一二,276635,2977,20250626 16:41:48,505.13,257.69,
batch4962@batch.com.tw,測四九六二,276785,2978,20250626 16:41:48,507.92,255.77,
batch1679@batch.com.tw,測一六七九,273502,2979,20250626 16:41:48,476.90,431.20,
batch2527@batch.com.tw,測二五二七,274350,2981,20250626 16:41:49,356.67,379.39,
batch4128@batch.com.tw,測四一二八,275951,2982,20250626 16:41:49,363.86,360.36,
batch3711@batch.com.tw,測三七一一,275534,2980,20250626 16:41:49,437.32,532.08,
batch0776@batch.com.tw,測零七七六,272599,2983,20250626 16:41:49,288.17,377.77,
batch4929@batch.com.tw,測四九二九,276752,2984,20250626 16:41:49,300.79,438.47,
batch3191@batch.com.tw,測三一九一,275014,2985,20250626 16:41:49,317.13,428.16,
batch3577@batch.com.tw,測三五七七,275400,2986,20250626 16:41:49,450.97,364.25,
batch3142@batch.com.tw,測三一四二,274965,2987,20250626 16:41:49,518.42,366.86,
batch0043@batch.com.tw,測零零四三,271866,2988,20250626 16:41:49,441.03,556.60,
batch4895@batch.com.tw,測四八九五,276718,2989,20250626 16:41:49,602.87,577.71,
batch1595@batch.com.tw,測一五九五,273418,2990,20250626 16:41:49,390.88,562.93,
batch3661@batch.com.tw,測三六六一,275484,2993,20250626 16:41:49,434.36,539.35,
batch0726@batch.com.tw,測零七二六,272549,2992,20250626 16:41:49,467.42,600.62,
batch4612@batch.com.tw,測四六一二,276435,2991,20250626 16:41:49,449.20,677.05,
batch4912@batch.com.tw,測四九一二,276735,2994,20250626 16:41:50,357.36,490.53,
batch3358@batch.com.tw,測三三五八,275181,2995,20250626 16:41:50,317.40,419.19,
batch4879@batch.com.tw,測四八七九,276702,2996,20250626 16:41:50,414.53,463.46,
batch1980@batch.com.tw,測一九八零,273803,2997,20250626 16:41:50,461.07,492.39,
batch4346@batch.com.tw,測四三四六,276169,2998,20250626 16:41:50,423.71,433.98,
batch1060@batch.com.tw,測一零六零,272883,2999,20250626 16:41:50,423.26,397.35,
batch2511@batch.com.tw,測二五一一,274334,3000,20250626 16:41:50,348.52,270.01,
batch4995@batch.com.tw,測四九九五,276818,3001,20250626 16:41:51,554.88,276.14,
batch4446@batch.com.tw,測四四四六,276269,3002,20250626 16:41:51,649.75,256.84,
batch4762@batch.com.tw,測四七六二,276585,3003,20250626 16:41:51,681.91,276.54,
batch0793@batch.com.tw,測零七九三,272616,3004,20250626 16:41:51,679.24,286.46,
batch0309@batch.com.tw,測零三零九,272132,3005,20250626 16:41:51,555.66,470.55,
batch4329@batch.com.tw,測四三二九,276152,3006,20250626 16:41:51,565.43,509.29,
batch3175@batch.com.tw,測三一七五,274998,3007,20250626 16:41:51,508.17,437.51,
batch1746@batch.com.tw,測一七四六,273569,3008,20250626 16:41:51,1169.58,453.14,
batch4212@batch.com.tw,測四二一二,276035,3009,20250626 16:41:52,448.02,576.06,
batch4629@batch.com.tw,測四六二九,276452,3010,20250626 16:41:52,449.13,615.24,
batch1427@batch.com.tw,測一四二七,273250,3012,20250626 16:41:52,304.43,577.11,
batch2196@batch.com.tw,測二一九六,274019,3013,20250626 16:41:52,392.74,482.25,
batch3076@batch.com.tw,測三零七六,274899,3014,20250626 16:41:52,361.78,498.58,
batch2146@batch.com.tw,測二一四六,273969,3015,20250626 16:41:52,273.81,580.00,
batch0460@batch.com.tw,測零四六零,272283,3016,20250626 16:41:51,544.24,1209.27,
batch0543@batch.com.tw,測零五四三,272366,3017,20250626 16:41:52,295.48,661.68,
batch3895@batch.com.tw,測三八九五,275718,3018,20250626 16:41:52,283.21,567.49,
batch3527@batch.com.tw,測三五二七,275350,3019,20250626 16:41:52,447.01,1261.98,
batch4229@batch.com.tw,測四二二九,276052,3020,20250626 16:41:52,257.58,535.51,
batch4779@batch.com.tw,測四七七九,276602,3011,20250626 16:41:52,372.51,1236.38,
batch2611@batch.com.tw,測二六一一,274434,3021,20250626 16:41:52,281.65,535.91,
batch0159@batch.com.tw,測零一五九,271982,3022,20250626 16:41:52,281.64,545.32,
batch0359@batch.com.tw,測零三五九,272182,3023,20250626 16:41:53,474.12,365.26,
batch0877@batch.com.tw,測零八七七,272700,3024,20250626 16:41:53,371.43,339.47,
batch2846@batch.com.tw,測二八四六,274669,3025,20250626 16:41:53,500.35,308.17,
batch3474@batch.com.tw,測三四七四,275297,3026,20250626 16:41:53,505.49,314.35,
batch3060@batch.com.tw,測三零六零,274883,3027,20250626 16:41:53,579.27,367.40,
batch3912@batch.com.tw,測三九一二,275735,3028,20250626 16:41:53,290.09,1235.41,
batch4511@batch.com.tw,測四五一一,276334,3029,20250626 16:41:53,553.70,436.53,
batch0593@batch.com.tw,測零五九三,272416,3030,20250626 16:41:52,275.75,1558.05,
batch2995@batch.com.tw,測二九九五,274818,3031,20250626 16:41:53,711.44,291.15,
batch3258@batch.com.tw,測三二五八,275081,3032,20250626 16:41:54,527.72,357.38,
batch3795@batch.com.tw,測三七九五,275618,3033,20250626 16:41:54,510.89,412.57,
