email,nickname,pid,showup_order,start_time,queryRespTime,updateRespTime,error
batch0035@batch.com.tw,測零零三五,271858,N/A,20250626 16:29:21,277.93,N/A,\"query API HTTP 500\"
batch4637@batch.com.tw,測四六三七,276460,N/A,20250626 16:29:21,277.50,N/A,\"query API HTTP 500\"
batch3753@batch.com.tw,測三七五三,275576,N/A,20250626 16:29:21,277.95,N/A,\"query API HTTP 500\"
batch3068@batch.com.tw,測三零六八,274891,N/A,20250626 16:29:21,267.39,N/A,\"query API HTTP 500\"
batch4153@batch.com.tw,測四一五三,275976,N/A,20250626 16:29:21,273.33,N/A,\"query API HTTP 500\"
batch2687@batch.com.tw,測二六八七,274510,N/A,20250626 16:29:21,271.02,N/A,\"query API HTTP 500\"
batch2519@batch.com.tw,測二五一九,274342,N/A,20250626 16:29:21,268.36,N/A,\"query API HTTP 500\"
batch2304@batch.com.tw,測二三零四,274127,N/A,20250626 16:29:21,268.31,N/A,\"query API HTTP 500\"
batch2938@batch.com.tw,測二九三八,274761,N/A,20250626 16:29:21,277.90,N/A,\"query API HTTP 500\"
batch1269@batch.com.tw,測一二六九,273092,N/A,20250626 16:29:21,268.45,N/A,\"query API HTTP 500\"
batch2421@batch.com.tw,測二四二一,274244,N/A,20250626 16:29:21,271.42,N/A,\"query API HTTP 500\"
batch1704@batch.com.tw,測一七零四,273527,N/A,20250626 16:29:21,280.09,N/A,\"query API HTTP 500\"
batch0969@batch.com.tw,測零九六九,272792,N/A,20250626 16:29:21,254.15,N/A,\"query API HTTP 502\"
batch1119@batch.com.tw,測一一一九,272942,N/A,20250626 16:29:21,275.86,N/A,\"query API HTTP 500\"
batch3602@batch.com.tw,測三六零二,275425,N/A,20250626 16:29:21,272.50,N/A,\"query API HTTP 500\"
batch2171@batch.com.tw,測二一七一,273994,N/A,20250626 16:29:21,284.25,N/A,\"query API HTTP 500\"
batch3904@batch.com.tw,測三九零四,275727,N/A,20250626 16:29:21,269.24,N/A,\"query API HTTP 500\"
batch3233@batch.com.tw,測三二三三,275056,N/A,20250626 16:29:21,269.93,N/A,\"query API HTTP 500\"
batch3333@batch.com.tw,測三三三三,275156,N/A,20250626 16:29:21,268.60,N/A,\"query API HTTP 500\"
batch0351@batch.com.tw,測零三五一,272174,N/A,20250626 16:29:21,280.81,N/A,\"query API HTTP 500\"
batch3820@batch.com.tw,測三八二零,275643,N/A,20250626 16:29:21,295.72,N/A,\"query API HTTP 500\"
batch1219@batch.com.tw,測一二一九,273042,N/A,20250626 16:29:21,297.56,N/A,\"query API HTTP 500\"
batch4288@batch.com.tw,測四二八八,276111,N/A,20250626 16:29:21,293.22,N/A,\"query API HTTP 500\"
batch2054@batch.com.tw,測二零五四,273877,N/A,20250626 16:29:21,294.65,N/A,\"query API HTTP 500\"
batch1887@batch.com.tw,測一八八七,273710,N/A,20250626 16:29:21,297.39,N/A,\"query API HTTP 500\"
batch0451@batch.com.tw,測零四五一,272274,N/A,20250626 16:29:21,295.96,N/A,\"query API HTTP 500\"
batch0502@batch.com.tw,測零五零二,272325,N/A,20250626 16:29:21,285.09,N/A,\"query API HTTP 500\"
batch4987@batch.com.tw,測四九八七,276810,N/A,20250626 16:29:21,284.94,N/A,\"query API HTTP 500\"
batch2371@batch.com.tw,測二三七一,274194,N/A,20250626 16:29:21,295.70,N/A,\"query API HTTP 500\"
batch2037@batch.com.tw,測二零三七,273860,N/A,20250626 16:29:21,290.79,N/A,\"query API HTTP 500\"
batch0134@batch.com.tw,測零一三四,271957,N/A,20250626 16:29:21,291.60,N/A,\"query API HTTP 500\"
batch4254@batch.com.tw,測四二五四,276077,N/A,20250626 16:29:21,292.05,N/A,\"query API HTTP 500\"
batch3569@batch.com.tw,測三五六九,275392,N/A,20250626 16:29:21,303.27,N/A,\"query API HTTP 500\"
batch4687@batch.com.tw,測四六八七,276510,N/A,20250626 16:29:21,301.24,N/A,\"query API HTTP 500\"
batch4653@batch.com.tw,測四六五三,276476,N/A,20250626 16:29:21,302.42,N/A,\"query API HTTP 500\"
batch2020@batch.com.tw,測二零二零,273843,N/A,20250626 16:29:21,324.53,N/A,\"query API HTTP 500\"
batch1938@batch.com.tw,測一九三八,273761,N/A,20250626 16:29:21,331.26,N/A,\"query API HTTP 500\"
batch4804@batch.com.tw,測四八零四,276627,N/A,20250626 16:29:21,336.15,N/A,\"query API HTTP 500\"
batch1771@batch.com.tw,測一七七一,273594,N/A,20250626 16:29:21,339.61,N/A,\"query API HTTP 500\"
batch2121@batch.com.tw,測二一二一,273944,N/A,20250626 16:29:21,332.62,N/A,\"query API HTTP 500\"
batch4471@batch.com.tw,測四四七一,276294,N/A,20250626 16:29:21,334.62,N/A,\"query API HTTP 500\"
batch1921@batch.com.tw,測一九二一,273744,N/A,20250626 16:29:21,335.34,N/A,\"query API HTTP 500\"
batch0701@batch.com.tw,測零七零一,272524,N/A,20250626 16:29:21,334.59,N/A,\"query API HTTP 500\"
batch4103@batch.com.tw,測四一零三,275926,N/A,20250626 16:29:21,340.47,N/A,\"query API HTTP 500\"
batch3350@batch.com.tw,測三三五零,275173,N/A,20250626 16:29:21,270.38,N/A,\"query API HTTP 500\"
batch4170@batch.com.tw,測四一七零,275993,N/A,20250626 16:29:21,339.48,N/A,\"query API HTTP 500\"
batch2905@batch.com.tw,測二九零五,274728,N/A,20250626 16:29:21,339.47,N/A,\"query API HTTP 500\"
batch0234@batch.com.tw,測零二三四,272057,N/A,20250626 16:29:21,364.75,N/A,\"query API HTTP 500\"
batch0334@batch.com.tw,測零三三四,272157,N/A,20250626 16:29:21,362.47,N/A,\"query API HTTP 500\"
batch4721@batch.com.tw,測四七二一,276544,N/A,20250626 16:29:21,311.86,N/A,\"query API HTTP 500\"
batch0785@batch.com.tw,測零七八五,272608,N/A,20250626 16:29:21,313.45,N/A,\"query API HTTP 500\"
batch0818@batch.com.tw,測零八一八,272641,N/A,20250626 16:29:21,317.79,N/A,\"query API HTTP 500\"
batch1052@batch.com.tw,測一零五二,272875,N/A,20250626 16:29:21,311.49,N/A,\"query API HTTP 500\"
batch0885@batch.com.tw,測零八八五,272708,N/A,20250626 16:29:21,311.43,N/A,\"query API HTTP 500\"
batch2454@batch.com.tw,測二四五四,274277,N/A,20250626 16:29:21,310.94,N/A,\"query API HTTP 500\"
batch1002@batch.com.tw,測一零零二,272825,N/A,20250626 16:29:21,296.67,N/A,\"query API HTTP 500\"
batch2987@batch.com.tw,測二九八七,274810,N/A,20250626 16:29:21,293.41,N/A,\"query API HTTP 500\"
